6,Chad,15,Brock,0,0,0,60,,Chad,Chad,Brock,Brock,0,0,0,60,1,1,
6,Chad,7,Houman,0,0,0,11,,Chad,Chad,Houman,Houman,0,0,0,11,1,1,
6,Chad,11,Dubov,0,0,0,119,,Chad,Chad,Dubov,Dubov,0,0,0,119,1,1,
6,Chad,14,Dylan,0,0,0,70,,Chad,Chad,Dylan,Dylan,0,0,0,70,1,1,
6,Chad,12,Clayton,0,0,0,64,,Chad,Chad,Clayton,Clayton,0,0,0,64,1,1,
6,Chad,13,Matt,0,0,0,213,,Chad,Chad,Matt,Matt,0,0,0,213,1,1,
6,Chad,2,Erik,0,0,0,489,,Chad,Chad,Erik,Erik,0,0,0,489,1,1,
6,Chad,3,Ian,0,0,0,63,,Chad,Chad,Ian,Ian,0,0,0,63,1,1,
6,Chad,4,Rengel,0,0,0,51,,Chad,Chad,Rengel,Rengel,0,0,0,51,1,1,
7,Houman,11,Dubov,0,0,0,16,,Houman,Houman,Dubov,Dubov,0,0,0,16,1,1,
7,Houman,7,Houman,0,0,0,66,,Houman,Houman,Houman,Houman,0,0,0,66,1,1,
7,Houman,3,Ian,0,0,0,11,,Houman,Houman,Ian,Ian,0,0,0,11,1,1,
7,Houman,13,Matt,0,0,0,32,,Houman,Houman,Matt,Matt,0,0,0,32,1,1,
7,Houman,8,Dehaan,0,0,0,1,,Houman,Houman,Dehaan,Dehaan,0,0,0,1,1,1,
7,Houman,16,,0,0,0,2,,Houman,Houman,,,0,0,0,2,1,1,
7,Houman,9,Cam,0,0,0,13,,Houman,Houman,Cam,Cam,0,0,0,13,1,1,
7,Houman,15,Brock,0,0,0,18,,Houman,Houman,Brock,Brock,0,0,0,18,1,1,
7,Houman,14,Dylan,0,0,0,10,,Houman,Houman,Dylan,Dylan,0,0,0,10,1,1,
7,Houman,10,Mark,0,0,0,12,,Houman,Houman,Mark,Mark,0,0,0,12,1,1,
7,Houman,12,Clayton,0,0,0,4,,Houman,Houman,Clayton,Clayton,0,0,0,4,1,1,
7,Houman,2,Erik,0,0,0,43,,Houman,Houman,Erik,Erik,0,0,0,43,1,1,
7,Houman,4,Rengel,0,0,0,14,,Houman,Houman,Rengel,Rengel,0,0,0,14,1,1,
7,Houman,6,Chad,0,0,0,12,,Houman,Houman,Chad,Chad,0,0,0,12,1,1,
